job_id,job_role,company,experience,salary,location,rating,reviews,resposibilities,posted_on,job_link,company_link
281122006348,Hiring For SRE/Site Reliability Engineers_Immediate Joiners Preferred,HCLTech,7-12 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR",3.8,18328 Reviews,"Apm Tools,Site Reliability Engineering,Azure Devops,communication,Azure,SRE,Docker,Kubernetes",2 Days Ago,https://www.naukri.com/job-listings-hiring-for-sre-site-reliability-engineers-immediate-joiners-preferred-hcltech-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-7-to-12-years-281122006348,https://www.naukri.com/hcltech-jobs-careers-460
040123013121,LTE Testing Engineer,HCLTech,5-10 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"5g,SMF,Written,AMF,Verbal Communication,UPF,Cloud Native,Containers",2 Days Ago,https://www.naukri.com/job-listings-lte-testing-engineer-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-040123013121,https://www.naukri.com/hcltech-jobs-careers-460
040123012334,Machine Learning Engineer with Azure experience,Wipro,5-8 Yrs,Not disclosed,"Temp. WFH - Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.9,28637 Reviews,"azure databricks,python,MLOps,Docker,Machine learning Engineer,Azure,CI/CD,pyspark",2 Days Ago,https://www.naukri.com/job-listings-machine-learning-engineer-with-azure-experience-wipro-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-8-years-040123012334,https://www.naukri.com/wipro-jobs-careers-1384
040123011697,HCL HIring .Net Core Developers with Weekend Interview-7thJan Saturday,HCLTech,5-10 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"c#,.net core,microservices,.net",3 Days Ago,https://www.naukri.com/job-listings-hcl-hiring-net-core-developers-with-weekend-interview-7thjan-saturday-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-040123011697,https://www.naukri.com/hcltech-jobs-careers-460
030123008284,Sr/Technical Consultant - Mulesoft,Salesforce,2-7 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru",4.4,310 Reviews,"TIBCO,Dell Boomi,Mulesoft,Mulesoft Integration,Oracle Fusion Middleware,Mashery,Oracle Fusion,Bea Weblogic",4 Days Ago,https://www.naukri.com/job-listings-sr-technical-consultant-mulesoft-salesforce-hyderabad-secunderabad-pune-gurgaon-gurugram-bangalore-bengaluru-2-to-7-years-030123008284,https://www.naukri.com/salesforce-jobs-careers-8981
030123004352,Senior Data Engineer,Globallogic,5-10 Yrs,Not disclosed,"Noida, Nagpur, Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",4.0,2237 Reviews,"warehouses,multi - tier,Pig,NPL,Datalab,Tensorflow,information retrieval,Spark",4 Days Ago,https://www.naukri.com/job-listings-senior-data-engineer-globallogic-noida-nagpur-hyderabad-secunderabad-pune-bangalore-bengaluru-5-to-10-years-030123004352,https://www.naukri.com/globallogic-jobs-careers-2937
030123003441,HCL Technologies Hiring For Data Architect Role,HCLTech,7-12 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"python,pyspark,data architecture,Redshift,Apache,AWS Glue,data pipeline design,Agile",4 Days Ago,https://www.naukri.com/job-listings-hcl-technologies-hiring-for-data-architect-role-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-7-to-12-years-030123003441,https://www.naukri.com/hcltech-jobs-careers-460
020123007917,Enterprise Integration Architect (Mulesoft) || Salesforce,Salesforce,13-20 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru, Delhi / NCR",4.4,310 Reviews,"Architectural Design,enterprise integration",4 Days Ago,https://www.naukri.com/job-listings-enterprise-integration-architect-mulesoft-salesforce-salesforce-hyderabad-secunderabad-pune-bangalore-bengaluru-delhi-ncr-13-to-20-years-020123007917,https://www.naukri.com/salesforce-jobs-careers-8981
020123004243,Dotnet Trainer - Technical Trainer,HCLTech,3-8 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Lucknow, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,dotnet,5 Days Ago,https://www.naukri.com/job-listings-dotnet-trainer-technical-trainer-hcltech-noida-hyderabad-secunderabad-pune-lucknow-chennai-bangalore-bengaluru-3-to-8-years-020123004243,https://www.naukri.com/hcltech-jobs-careers-460
020123003769,System Cloud Testing,Tech Mahindra,4-9 Yrs,9.5 Cr and above PA.,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.7,21417 Reviews,"python automation,Nutanix,GCP,aws,azure,Networking",5 Days Ago,https://www.naukri.com/job-listings-system-cloud-testing-tech-mahindra-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-9-years-020123003769,https://www.naukri.com/tech-mahindra-jobs-careers-1066
020123003672,Java Developer,Globallogic,6-11 Yrs,Not disclosed,"Noida, Nagpur, Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru",4.0,2237 Reviews,"Algorithms,java,data structures,Hibernate,REST,analytical,Spring Boot,Ajax",5 Days Ago,https://www.naukri.com/job-listings-java-developer-globallogic-noida-nagpur-hyderabad-secunderabad-pune-gurgaon-gurugram-chennai-bangalore-bengaluru-6-to-11-years-020123003672,https://www.naukri.com/globallogic-jobs-careers-2937
311222500278,Product Operations - Manager,Paytm,3-6 Yrs,Not disclosed,"Noida, Mumbai, Bangalore/Bengaluru",3.7,4382 Reviews,"Product management,Loans,Automation,Brand Ambassador,Reconciliation,Credit cards,Stakeholder management,Catering",6 Days Ago,https://www.naukri.com/job-listings-product-operations-manager-paytm-noida-mumbai-bangalore-bengaluru-3-to-6-years-311222500278,https://www.naukri.com/paytm-jobs-careers-59290
221222007397,RPA Developer - Uipath,Trigent Software,3-6 Yrs,"5,00,000 - 12,00,000 PA.","Navi Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",3.7,274 Reviews,"software development,uipath,RPA,communication,Application Programming,Application Development,Software Engineering,Developer",4 Days Ago,https://www.naukri.com/job-listings-rpa-developer-uipath-trigent-software-navi-mumbai-gurgaon-gurugram-bangalore-bengaluru-3-to-6-years-221222007397,https://www.naukri.com/trigent-jobs-careers-166616
171122011606,Urgent Openings For Oracle Security,Tech Mahindra,8-12 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3.7,21417 Reviews,"Audit,Performance tuning,Data Security,Oracle,golden gate,Linux,Real Application Cluster,Communication",3 Days Ago,https://www.naukri.com/job-listings-urgent-openings-for-oracle-security-tech-mahindra-hyderabad-secunderabad-pune-bangalore-bengaluru-8-to-12-years-171122011606,https://www.naukri.com/tech-mahindra-jobs-careers-1066
050123007929,Sr. Engineer Server Management (AD / Windows / DNS) | Level 2,Orange Business Services,4-9 Yrs,Not disclosed,"Navi Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",4.3,908 Reviews,"VMware,Window Server,active directory,DNS,ITIL,DHCP",2 Days Ago,https://www.naukri.com/job-listings-sr-engineer-server-management-ad-windows-dns-level-2-orange-business-services-navi-mumbai-gurgaon-gurugram-bangalore-bengaluru-4-to-9-years-050123007929,https://www.naukri.com/orange-business-services-jobs-careers-278141
040123012781,Embedded Software Engineer,Tata Elxsi,3-8 Yrs,"6,00,000 - 16,00,000 PA.","Hybrid - Hyderabad/Secunderabad, Pune, Calicut/Kozhikode, Chennai, Bangalore/Bengaluru, Trivandrum/Thiruvananthapuram",4.1,980 Reviews,"RTOS,Embedded C,Embedded C / C++ programming",2 Days Ago,https://www.naukri.com/job-listings-embedded-software-engineer-tata-elxsi-hyderabad-secunderabad-pune-calicut-kozhikode-chennai-bangalore-bengaluru-trivandrum-thiruvananthapuram-3-to-8-years-040123012781,https://www.naukri.com/tata-elxsi-jobs-careers-1533
040123011596,Demi Chef De Partie,Stanza Living,4-8 Yrs,"3,00,000 - 4,50,000 PA.","Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3.1,351 Reviews,"Tandoor,Indian,Indian Cuisine,Cooking,Food Safety",3 Days Ago,https://www.naukri.com/job-listings-demi-chef-de-partie-stanza-living-hyderabad-secunderabad-pune-bangalore-bengaluru-4-to-8-years-040123011596,https://www.naukri.com/stanza-living-jobs-careers-3984708
040123010885,Solution Architect CRM,Tech Mahindra,15-20 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.7,21417 Reviews,"CRM,ERP,Blue,Brown,regression testing,CRM Architect",3 Days Ago,https://www.naukri.com/job-listings-solution-architect-crm-tech-mahindra-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-15-to-20-years-040123010885,https://www.naukri.com/tech-mahindra-jobs-careers-1066
040123010420,Principal Solution Architect,Tech Mahindra,13-20 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.7,21417 Reviews,"togaf,enterprise architect,Python,Camel,Apps,Fuse,oAuth,API Gateways",3 Days Ago,https://www.naukri.com/job-listings-principal-solution-architect-tech-mahindra-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-13-to-20-years-040123010420,https://www.naukri.com/tech-mahindra-jobs-careers-1066
040123009309,Selenium Automation Test Engineer,Tech Mahindra,5-10 Yrs,"9,50,000 - 16,00,000 PA.","Hybrid - Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3.7,21417 Reviews,"Java,Automation Testing,Selenium,QA Automation framework,CI / CD,TDD,Jenkin,communication",3 Days Ago,https://www.naukri.com/job-listings-selenium-automation-test-engineer-tech-mahindra-hyderabad-secunderabad-pune-bangalore-bengaluru-5-to-10-years-040123009309,https://www.naukri.com/tech-mahindra-jobs-careers-1066
040123006216,SAP CDC Business Analyst,Tech Mahindra,4-6 Yrs,Not disclosed,"Temp. WFH - Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3.7,21417 Reviews,"SAP,Cloud,customer data cloud,Java,REST API,B2B,B2C,Data Migration",3 Days Ago,https://www.naukri.com/job-listings-sap-cdc-business-analyst-tech-mahindra-hyderabad-secunderabad-pune-bangalore-bengaluru-4-to-6-years-040123006216,https://www.naukri.com/tech-mahindra-jobs-careers-1066
040123006036,SAP Basis Consultant,Tata Consultancy Services (TCS),5-10 Yrs,Not disclosed,"Kochi/Cochin, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.9,50107 Reviews,"SAP Basis,SAP Fiori,GCP Cloud,management,SAP Data Services,AWS,SAP Landscape Transformation,SAP S / 4HANA",3 Days Ago,https://www.naukri.com/job-listings-sap-basis-consultant-tata-consultancy-services-tcs-kochi-cochin-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-040123006036,https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542
031022000985,Cerner - Build & Configuration Analyst,Tech Mahindra,5-10 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3.7,21417 Reviews,"Sorian Finance,HIM,CCL,MS4,FSI,communication,Scheduling,soarian",5 Days Ago,https://www.naukri.com/job-listings-cerner-build-configuration-analyst-tech-mahindra-hyderabad-secunderabad-pune-bangalore-bengaluru-5-to-10-years-031022000985,https://www.naukri.com/tech-mahindra-jobs-careers-1066
030123007789,Embedded Developer,Tata Elxsi,2-7 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Calicut/Kozhikode, Chennai, Bangalore/Bengaluru, Trivandrum/Thiruvananthapuram",4.1,980 Reviews,"Embedded Development,CAN,Embedded C,Interrupts,C,communication,NVM,Clearcase",4 Days Ago,https://www.naukri.com/job-listings-embedded-developer-tata-elxsi-hyderabad-secunderabad-pune-calicut-kozhikode-chennai-bangalore-bengaluru-trivandrum-thiruvananthapuram-2-to-7-years-030123007789,https://www.naukri.com/tata-elxsi-jobs-careers-1533
020123006235,Join our team as a Java Developer at Telstra,Telstra,3-7 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",4.1,102 Reviews,"Java,Spring Boot,AWS,Microservices",5 Days Ago,https://www.naukri.com/job-listings-join-our-team-as-a-java-developer-at-telstra-telstra-hyderabad-secunderabad-pune-bangalore-bengaluru-3-to-7-years-020123006235,https://www.naukri.com/telstra-jobs-careers-2041546
020123002803,Data engineer/DevOps,Tech Mahindra,5-10 Yrs,"8,00,000 - 18,00,000 PA.","Hybrid - Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3.7,21417 Reviews,"Pyspark,Data Engineering,Devops,GCP,Kinesis,API Gateway,Airflow,EMR",5 Days Ago,https://www.naukri.com/job-listings-data-engineer-devops-tech-mahindra-hyderabad-secunderabad-pune-bangalore-bengaluru-5-to-10-years-020123002803,https://www.naukri.com/tech-mahindra-jobs-careers-1066
020123001945,Urgent opening For ML Ops Engineer,Tech Mahindra,5-10 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3.7,21417 Reviews,"Pyspark,ML OPS,Machine Learning,Python,AWS Personalize,AWS,sagemaker",5 Days Ago,https://www.naukri.com/job-listings-urgent-opening-for-ml-ops-engineer-tech-mahindra-hyderabad-secunderabad-pune-bangalore-bengaluru-5-to-10-years-020123001945,https://www.naukri.com/tech-mahindra-jobs-careers-1066
020123001731,SAP FICO Consultant,Tata Consultancy Services (TCS),7-12 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3.9,50107 Reviews,"FICO,AR,GL,AP,SAP FICO,Asset Accounting",5 Days Ago,https://www.naukri.com/job-listings-sap-fico-consultant-tata-consultancy-services-tcs-hyderabad-secunderabad-pune-bangalore-bengaluru-7-to-12-years-020123001731,https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542
020123000811,Urgent Hiring For Market Risk,Evalueserve,1-6 Yrs,Not disclosed,"Hybrid - Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",3.7,705 Reviews,"derivatives,python,market risk,Model Development,FRM,VAR,Pricing,Modeling",5 Days Ago,https://www.naukri.com/job-listings-urgent-hiring-for-market-risk-evalueserve-mumbai-gurgaon-gurugram-bangalore-bengaluru-1-to-6-years-020123000811,https://www.naukri.com/evalueserve-jobs-careers-490633
211222006298,TATA Croma - Data Analyst - Mumbai / Bangalore,Croma,4-9 Yrs,Not disclosed,"Hybrid - Mumbai, Bangalore/Bengaluru",4.3,1138 Reviews,"Power Bi,R,Google Analytics,Adobe Analytics,Python",3 Days Ago,https://www.naukri.com/job-listings-tata-croma-data-analyst-mumbai-bangalore-croma-mumbai-bangalore-bengaluru-4-to-9-years-211222006298,https://www.naukri.com/croma-jobs-careers-154396
181122007972,SAP PM - Plant Maintenance Consultant - Wipro Locations - India,Wipro,10-14 Yrs,Not disclosed,"Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3.9,28637 Reviews,"SAP Plant Maintainance,SAP MM,communication,ETL,SAP,SQL",2 Days Ago,https://www.naukri.com/job-listings-sap-pm-plant-maintenance-consultant-wipro-locations-india-wipro-limited-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-10-to-14-years-181122007972,https://www.naukri.com/wipro-jobs-careers-1384
181122007214,SAP PLM Consultant - Wipro Locations India,Wipro,5-9 Yrs,"10,00,000 - 20,00,000 PA.","New Delhi, Bangalore/Bengaluru, Mumbai (All Areas)",3.9,28637 Reviews,"PLM,SAP,S4 HANA",2 Days Ago,https://www.naukri.com/job-listings-sap-plm-consultant-wipro-locations-india-wipro-limited-new-delhi-bangalore-bengaluru-mumbai-all-areas-5-to-9-years-181122007214,https://www.naukri.com/wipro-jobs-careers-1384
151122008689,SAP HCM Workforce Software Consultant - Wipro Locations India,Wipro,7-12 Yrs,Not disclosed,"Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3.9,28637 Reviews,"SAP HCM,Payrol,Workforce Management,WFS,SQL,Java script",2 Days Ago,https://www.naukri.com/job-listings-sap-hcm-workforce-software-consultant-wipro-locations-india-wipro-limited-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-7-to-12-years-151122008689,https://www.naukri.com/wipro-jobs-careers-1384
111122013332,SAP MM Consultant - Wipro Locations - India,Wipro,6-11 Yrs,Not disclosed,"Hybrid - Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3.9,28637 Reviews,"Hana Migration,SAP MM,SAP R/3",2 Days Ago,https://www.naukri.com/job-listings-sap-mm-consultant-wipro-locations-india-wipro-limited-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-6-to-11-years-111122013332,https://www.naukri.com/wipro-jobs-careers-1384
111122013226,SAP Ariba Upstream / Downstream Consultant - Wipro Locations - India,Wipro,6-11 Yrs,Not disclosed,"Hybrid - Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3.9,28637 Reviews,"Upstream,SAP ARIBA,Downstream",2 Days Ago,https://www.naukri.com/job-listings-sap-ariba-upstream-downstream-consultant-wipro-locations-india-wipro-limited-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-6-to-11-years-111122013226,https://www.naukri.com/wipro-jobs-careers-1384
091222007871,Cluster Manager @ TATA Croma,Croma,8-13 Yrs,Not disclosed,"Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",4.3,1138 Reviews,"cluster management,store operations,fmcg",4 Days Ago,https://www.naukri.com/job-listings-cluster-manager-tata-croma-croma-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-8-to-13-years-091222007871,https://www.naukri.com/croma-jobs-careers-154396
060123007555,Manager/Senior Manager Enterprise Sales (Hunting),PayU,6-11 Yrs,"12,00,000 - 20,00,000 PA.","Gurgaon/Gurugram, Bangalore/Bengaluru, Mumbai (All Areas)",4.1,242 Reviews,"Enterprise Sales,National Account Management,Account Management,Digital Partnership,Corporate Sales",1 Day Ago,https://www.naukri.com/job-listings-manager-senior-manager-enterprise-sales-hunting-payu-gurgaon-gurugram-bangalore-bengaluru-mumbai-all-areas-6-to-11-years-060123007555,https://www.naukri.com/payu-jobs-careers-1266288
040123500568,Senior Data Engineer,Baker Hughes,5-10 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru",4.2,310 Reviews,"orchestration,Architecture,Postgresql,Analytical,Agile,Javascript,MongoDB,Apache",3 Days Ago,https://www.naukri.com/job-listings-senior-data-engineer-baker-hughes-the-network-mumbai-bangalore-bengaluru-5-to-10-years-040123500568,https://www.naukri.com/baker-hughes-jobs-careers-158913
030123907612,Hexaware looking For AWS Data Engineer,Hexaware Technologies,6-9 Yrs,Not disclosed,"Mumbai, Chennai, Bangalore/Bengaluru",3.7,3172 Reviews,"data engineer,AWS,Redshift,RDS,DynamoDB,Python,Data Pipeline,Scala",4 Days Ago,https://www.naukri.com/job-listings-hexaware-looking-for-aws-data-engineer-hexaware-technologies-mumbai-chennai-bangalore-bengaluru-6-to-9-years-030123907612,https://www.naukri.com/hexaware-technologies-jobs-careers-9815
030123011311,Sourcing Executive,KPMG India,4-7 Yrs,"5,00,000 - 8,50,000 PA.","Noida, New Delhi, Gurgaon/Gurugram, Bangalore/Bengaluru, Mumbai (All Areas)",3.8,3899 Reviews,"MS dynamics,recruitment,mass hiring",3 Days Ago,https://www.naukri.com/job-listings-sourcing-executive-kpmg-india-noida-new-delhi-gurgaon-gurugram-bangalore-bengaluru-mumbai-all-areas-4-to-7-years-030123011311,https://www.naukri.com/kpmg-india-jobs-careers-32580
030123011293,IT Recruiter/Sourcer,KPMG India,4-7 Yrs,Not disclosed,"Noida, New Delhi, Gurgaon/Gurugram, Bangalore/Bengaluru, Mumbai (All Areas)",3.8,3899 Reviews,"SAP hiring,mass hiring",3 Days Ago,https://www.naukri.com/job-listings-it-recruiter-sourcer-kpmg-india-noida-new-delhi-gurgaon-gurugram-bangalore-bengaluru-mumbai-all-areas-4-to-7-years-030123011293,https://www.naukri.com/kpmg-india-jobs-careers-32580
030123011270,IT Recruiter,KPMG India,4-8 Yrs,Not disclosed,"Hybrid - Noida, New Delhi, Gurgaon/Gurugram, Bangalore/Bengaluru, Mumbai (All Areas)",3.8,3899 Reviews,"mass hiring,vendor management,data analytics,stakeholder management",3 Days Ago,https://www.naukri.com/job-listings-it-recruiter-kpmg-india-noida-new-delhi-gurgaon-gurugram-bangalore-bengaluru-mumbai-all-areas-4-to-8-years-030123011270,https://www.naukri.com/kpmg-india-jobs-careers-32580
030123006920,"Bigdata Spark/Scala (Mumbai, Bangalore, Pune, Delhi)",Tata Consultancy Services (TCS),4-7 Yrs,Not disclosed,"Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3.9,50107 Reviews,"Big Data,Spark,Scala",4 Days Ago,https://www.naukri.com/job-listings-bigdata-spark-scala-mumbai-bangalore-pune-delhi-tata-consultancy-services-tcs-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-4-to-7-years-030123006920,https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542
300822009279,"Advertising Sales, Paytm Ads",Paytm,5-10 Yrs,Not disclosed,"Hybrid - Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3.7,4382 Reviews,"Digital Sales,Ad Sales,digital advertising",4 Days Ago,https://www.naukri.com/job-listings-advertising-sales-paytm-ads-paytm-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-5-to-10-years-300822009279,https://www.naukri.com/paytm-jobs-careers-59290
231122004984,ASP.NET Developer,Trigent Software,2-7 Yrs,"5,00,000 - 13,00,000 PA.","Bangalore/Bengaluru, Mumbai (All Areas)",3.7,274 Reviews,"asp.net developer,ASP.Net,MVC,Asp net,LINQ,ASP NET MVC,Webmail server,CSS",4 Days Ago,https://www.naukri.com/job-listings-asp-net-developer-trigent-software-bangalore-bengaluru-mumbai-all-areas-2-to-7-years-231122004984,https://www.naukri.com/trigent-jobs-careers-166616
221222007371,Vba Developer,Trigent Software,3-6 Yrs,"50,000 - 90,000 PA.","Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",3.7,274 Reviews,"VBA Developer,communication,VBA,Software developer,Application develper,Software Testing,Developer,Testing",4 Days Ago,https://www.naukri.com/job-listings-vba-developer-trigent-software-chennai-bangalore-bengaluru-mumbai-all-areas-3-to-6-years-221222007371,https://www.naukri.com/trigent-jobs-careers-166616
221222007337,Vba Developer,Trigent Software,4-8 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",3.7,274 Reviews,"VBA Developer,communication,VBA,Application testing,Application developer,Software Testing,software developer,Macros",4 Days Ago,https://www.naukri.com/job-listings-vba-developer-trigent-software-chennai-bangalore-bengaluru-mumbai-all-areas-4-to-8-years-221222007337,https://www.naukri.com/trigent-jobs-careers-166616
221222007318,ASP.Net Developer,Trigent Software,4-8 Yrs,Not disclosed,"Bangalore/Bengaluru, Mumbai (All Areas)",3.7,274 Reviews,"ASP.Net,MVC,ASP NET,analytical,ASP NET MVC,communication,MVC SQL Server,Software developer",4 Days Ago,https://www.naukri.com/job-listings-asp-net-developer-trigent-software-bangalore-bengaluru-mumbai-all-areas-4-to-8-years-221222007318,https://www.naukri.com/trigent-jobs-careers-166616
061222003752,ASP.Net Developer,Trigent Software,3-8 Yrs,Not disclosed,"Bangalore/Bengaluru, Mumbai (All Areas)",3.7,274 Reviews,"ASP.Net,MVC,communication,ASP NET MVC,ASP NET,analytical,MVC SQL Server,Software Development",4 Days Ago,https://www.naukri.com/job-listings-asp-net-developer-trigent-software-bangalore-bengaluru-mumbai-all-areas-3-to-8-years-061222003752,https://www.naukri.com/trigent-jobs-careers-166616
060123609625,Executive / Engineer - Sales & BD,Shakti Hormann,2-6 Yrs,"1,00,000 - 4,50,000 PA.","Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",3.3,66 Reviews,"sales,project sales,building materials,Government Sales,Institutional Sales,building material",1 Day Ago,https://www.naukri.com/job-listings-executive-engineer-sales-bd-shakti-hormann-chennai-bangalore-bengaluru-mumbai-all-areas-2-to-6-years-060123609625,https://www.naukri.com/shakti-hormann-jobs-careers-2429036
060123009623,Executive / Engineer - Sales & BD,Shakti Hormann,2-6 Yrs,"1,00,000 - 4,50,000 PA.","Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",3.3,66 Reviews,"sales,project sales,building materials,Government Sales,Institutional Sales,building material",1 Day Ago,https://www.naukri.com/job-listings-executive-engineer-sales-bd-shakti-hormann-chennai-bangalore-bengaluru-mumbai-all-areas-2-to-6-years-060123009623,https://www.naukri.com/shakti-hormann-jobs-careers-2429036
040123010700,EY India is hiring For Solution Architect-Immediate(Banking domain),EY,10-15 Yrs,Not disclosed,"Hybrid - Bangalore/Bengaluru, Mumbai (All Areas)",3.8,6251 Reviews,"Solution Architecting,Banking Operations,Presales,Solution Design,Microservices,Java,Solution Integration",3 Days Ago,https://www.naukri.com/job-listings-ey-india-is-hiring-for-solution-architect-immediate-banking-domain-ey-bangalore-bengaluru-mumbai-all-areas-10-to-15-years-040123010700,https://www.naukri.com/ey-jobs-careers-9156
040123006239,International Voice - Bangalore P,Trigent Software,1-4 Yrs,"3,00,000 - 4,75,000 PA.","Bangalore/Bengaluru, Mumbai (All Areas)",3.7,274 Reviews,"US Shift,International Voice,International Voice Process",3 Days Ago,https://www.naukri.com/job-listings-international-voice-bangalore-p-trigent-software-bangalore-bengaluru-mumbai-all-areas-1-to-4-years-040123006239,https://www.naukri.com/trigent-jobs-careers-166616
030123907586,SAP SF EC and EC Payroll Consultant,Hexaware Technologies,10-14 Yrs,"18,00,000 - 25,00,000 PA.","Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",3.7,3172 Reviews,"SF-EMPLOYEE CENTRAL,SF EC PAYROLL,SuccessFactors",4 Days Ago,https://www.naukri.com/job-listings-sap-sf-ec-and-ec-payroll-consultant-hexaware-technologies-chennai-bangalore-bengaluru-mumbai-all-areas-10-to-14-years-030123907586,https://www.naukri.com/hexaware-technologies-jobs-careers-9815
030123907558,SAP PS Consultant,Hexaware Technologies,4-7 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",3.7,3172 Reviews,"sap ps,SAP PPM,project portfolio management,PPM Abap Debugging,Project Cost Planning,Budgeting,FICO,Revenue Planning",4 Days Ago,https://www.naukri.com/job-listings-sap-ps-consultant-hexaware-technologies-chennai-bangalore-bengaluru-mumbai-all-areas-4-to-7-years-030123907558,https://www.naukri.com/hexaware-technologies-jobs-careers-9815
030123907552,SAP SF PMGM Consultant,Hexaware Technologies,3-8 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",3.7,3172 Reviews,"compensation module,sap sf pmgm,performance management,Goal Management,Performance Calibration,360 reviews,Career Development Planning,succession planning",4 Days Ago,https://www.naukri.com/job-listings-sap-sf-pmgm-consultant-hexaware-technologies-chennai-bangalore-bengaluru-mumbai-all-areas-3-to-8-years-030123907552,https://www.naukri.com/hexaware-technologies-jobs-careers-9815
